39,22,7,37
39,23,7,0
39,24,7,1
39,25,0,64
39,32,0,0
39,32,1,0
39,32,2,0
39,32,3,0
39,32,4,0
39,32,5,0
39,32,6,0
39,32,16,0
39,32,17,0
39,64,0,3
39,65,0,11
39,66,0,54
39,67,0,60
39,68,0,51
39,69,0,42
39,70,0,0
39,80,0,1
39,80,1,1
39,80,2,1
39,80,3,1
39,80,4,1
39,80,5,1
39,80,6,1
39,80,7,1
39,80,16,0
39,80,17,0
39,81,7,0
39,82,0,64
39,85,0,1
39,85,1,1
39,85,2,1
39,85,3,1
39,85,4,1
39,85,5,1
39,85,6,1
39,85,7,1
39,85,16,1
39,85,17,1
39,87,0,0
39,88,0,53
39,89,0,0
39,90,0,0
39,97,0,1
39,98,0,50
39,99,0,17
39,100,0,0
39,101,0,87
39,102,0,91
39,103,0,0
39,104,0,0
39,105,0,0
39,106,0,0
39,107,0,0
39,108,0,0
39,109,0,0
40,1,0,64
40,2,0,21
40,3,0,56
40,4,0,0
40,5,0,64
40,6,0,42
40,7,0,53
40,9,0,64
40,10,0,89
40,11,0,53
40,13,0,64
40,14,0,114
40,15,0,56
40,16,0,0
40,17,0,1
40,18,0,0
40,19,0,44
40,20,0,0
40,22,4,37
40,22,5,37
40,22,6,37
40,22,7,37
40,23,7,0
40,24,7,1
40,25,0,64
40,32,0,0
40,32,1,0
40,32,2,0
40,32,3,0
40,32,4,0
40,32,5,0
40,32,6,0
40,32,16,0
40,32,17,0
40,64,0,3
40,65,0,11
40,66,0,54
40,67,0,60
40,68,0,51
40,69,0,42
40,70,0,0
40,80,0,1
40,80,1,1
40,80,2,1
40,80,3,1
40,80,4,1
40,80,5,1
40,80,6,1
40,80,7,1
40,80,16,0
40,80,17,0
40,81,7,0
40,82,0,64
40,85,0,1
40,85,1,1
40,85,2,1
40,85,3,1
40,85,4,1
40,85,5,1
40,85,6,1
40,85,7,1
40,85,16,1
40,85,17,1
40,87,0,0
40,88,0,53
40,89,0,0
40,90,0,0
40,97,0,1
40,98,0,50
40,99,0,17
40,100,0,0
40,101,0,87
40,102,0,91
40,103,0,0
40,104,0,0
40,105,0,0
40,106,0,0
40,107,0,0
40,108,0,0
40,109,0,0
41,1,0,64
41,2,0,21
41,3,0,56
41,4,0,0
41,5,0,64
41,6,0,42
41,7,0,53
41,9,0,64
41,10,0,89
41,11,0,53
41,13,0,64
41,14,0,114
41,15,0,56
41,16,0,0
41,17,0,1
41,18,0,0
41,19,0,44
41,20,0,0
41,22,4,37
41,22,5,37
41,22,6,37
41,22,7,37
41,23,7,0
41,24,7,1
41,25,0,64
41,32,0,0
41,32,1,0
41,32,2,0
41,32,3,0
41,32,4,0
41,32,5,0
41,32,6,0
41,32,16,0
41,32,17,0
41,64,0,3
41,65,0,11
41,66,0,54
41,67,0,60
41,68,0,51
41,69,0,42
41,70,0,0
41,80,0,1
41,80,1,1
41,80,2,1
41,80,3,1
41,80,4,1
41,80,5,1
41,80,6,1
41,80,7,1
41,80,16,0
41,80,17,0
41,81,7,0
41,82,0,64
41,85,0,1
41,85,1,1
41,85,2,1
41,85,3,1
41,85,4,1
41,85,5,1
41,85,6,1
41,85,7,1
41,85,16,1
41,85,17,1
41,87,0,0
41,88,0,53
41,89,0,0
41,90,0,0
41,97,0,1
41,98,0,50
41,99,0,17
41,100,0,0
41,101,0,87
41,102,0,91
41,103,0,0
41,104,0,0
41,105,0,0
41,106,0,0
41,107,0,0
41,108,0,0
41,109,0,0
42,1,0,64
42,2,0,21
42,3,0,56
42,4,0,0
42,5,0,64
42,6,0,42
42,7,0,53
42,9,0,64
42,10,0,89
42,11,0,53
42,13,0,64
42,14,0,114
42,15,0,56
42,16,0,0
42,17,0,1
42,18,0,0
42,19,0,44
42,20,0,0
42,22,4,37
42,22,5,37
42,22,6,37
42,22,7,37
42,23,7,0
42,24,7,1
42,25,0,64
42,32,0,0
42,32,1,0
42,32,2,0
42,32,3,0
42,32,4,0
42,32,5,0
42,32,6,0
42,32,16,0
42,32,17,0
42,64,0,3
42,65,0,11
42,66,0,54
42,67,0,60
42,68,0,51
42,69,0,42
42,70,0,0
42,80,0,1
42,80,1,1
42,80,2,1
42,80,3,1
42,80,4,1
42,80,5,1
42,80,6,1
42,80,7,1
42,80,16,0
42,80,17,0
42,81,7,0
42,82,0,64
42,85,0,1
42,85,1,1
42,85,2,1
42,85,3,1
42,85,4,1
42,85,5,1
42,85,6,1
42,85,7,1
42,85,16,1
42,85,17,1
42,87,0,0
42,88,0,53
42,89,0,0
42,90,0,0
42,97,0,1
42,98,0,50
42,99,0,17
42,100,0,0
42,101,0,87
42,102,0,91
42,103,0,0
42,104,0,0
42,105,0,0
42,106,0,0
42,107,0,0
42,108,0,0
42,109,0,0
43,1,0,64
43,2,0,21
43,3,0,56
43,4,0,0
43,5,0,64
43,6,0,42
43,7,0,53
43,9,0,64
43,10,0,89
43,11,0,53
43,13,0,64
43,14,0,114
43,15,0,56
43,16,0,0
43,17,0,1
43,18,0,0
43,19,0,44
43,20,0,0
43,22,4,37
43,22,5,37
43,22,6,37
43,22,7,37
43,23,7,0
43,24,7,1
43,25,0,64
43,32,0,0
43,32,1,0
43,32,2,0
43,32,3,0
43,32,4,0
43,32,5,0
43,32,6,0
43,32,16,0
43,32,17,0
43,64,0,3
43,65,0,11
43,66,0,54
43,67,0,60
43,68,0,51
43,69,0,42
43,70,0,0
43,80,0,1
43,80,1,1
43,80,2,1
43,80,3,1
43,80,4,1
43,80,5,1
43,80,6,1
43,80,7,1
43,80,16,0
43,80,17,0
43,81,7,0
43,82,0,64
43,85,0,1
43,85,1,1
43,85,2,1
43,85,3,1
43,85,4,1
43,85,5,1
43,85,6,1
43,85,7,1
43,85,16,1
43,85,17,1
43,87,0,0
43,88,0,53
43,89,0,0
43,90,0,0
43,97,0,1
43,98,0,50
43,99,0,17
43,100,0,0
43,101,0,87
43,102,0,91
43,103,0,0
43,104,0,0
43,105,0,0
43,106,0,0
43,107,0,0
43,108,0,0
43,109,0,0
44,1,0,64
44,2,0,21
44,3,0,56
44,4,0,0
44,5,0,64
44,6,0,42
44,7,0,53
44,9,0,64
44,10,0,89
44,11,0,53
44,13,0,64
44,14,0,114
44,15,0,56
44,16,0,0
44,17,0,1
44,18,0,0
44,19,0,44
44,20,0,0
44,22,4,37
44,22,5,37
44,22,6,37
44,22,7,37
44,23,7,0
44,24,7,1
44,25,0,64
44,32,0,0
44,32,1,0
44,32,2,0
44,32,3,0
44,32,4,0
44,32,5,0
44,32,6,0
44,32,16,0
44,32,17,0
44,64,0,3
44,65,0,11
44,66,0,54
44,67,0,60
44,68,0,51
44,69,0,42
44,70,0,0
44,80,0,1
44,80,1,1
44,80,2,1
44,80,3,1
44,80,4,1
44,80,5,1
44,80,6,1
44,80,7,1
44,80,16,0
44,80,17,0
44,81,7,0
44,82,0,64
44,85,0,1
44,85,1,1
44,85,2,1
44,85,3,1
44,85,4,1
44,85,5,1
44,85,6,1
44,85,7,1
44,85,16,1
44,85,17,1
44,87,0,0
44,88,0,53
44,89,0,0
44,90,0,0
44,97,0,1
44,98,0,50
44,99,0,17
44,100,0,0
44,101,0,87
44,102,0,91
44,103,0,0
44,104,0,0
44,105,0,0
44,106,0,0
44,107,0,0
44,108,0,0
44,109,0,0
45,1,0,64
45,2,0,21
45,3,0,56
45,4,0,0
45,5,0,64
45,6,0,42
45,7,0,53
45,9,0,64
45,10,0,89
45,11,0,53
45,13,0,64
45,14,0,114
45,15,0,56
45,16,0,0
45,17,0,1
45,18,0,0
45,19,0,44
45,20,0,0
45,22,4,37
45,22,5,37
45,22,6,37
45,22,7,37
45,23,7,0
45,24,7,1
45,25,0,64
45,32,0,0
45,32,1,0
45,32,2,0
45,32,3,0
45,32,4,0
45,32,5,0
45,32,6,0
45,32,16,0
45,32,17,0
45,64,0,3
45,65,0,11
45,66,0,54
45,67,0,60
45,68,0,51
45,69,0,42
45,70,0,0
45,80,0,1
45,80,1,1
45,80,2,1
45,80,3,1
45,80,4,1
45,80,5,1
45,80,6,1
45,80,7,1
45,80,16,0
45,80,17,0
45,81,7,0
45,82,0,64
45,85,0,1
45,85,1,1
45,85,2,1
45,85,3,1
45,85,4,1
45,85,5,1
45,85,6,1
45,85,7,1
45,85,16,1
45,85,17,1
45,87,0,0
45,88,0,53
45,89,0,0
45,90,0,0
45,97,0,1
45,98,0,50
45,99,0,17
45,100,0,0
45,101,0,87
45,102,0,91
45,103,0,0
45,104,0,0
45,105,0,0
45,106,0,0
45,107,0,0
45,108,0,0
45,109,0,0
46,1,0,64
46,2,0,21
46,3,0,56
46,4,0,0
46,5,0,64
46,6,0,42
46,7,0,53
46,9,0,64
46,10,0,89
46,11,0,53
46,13,0,64
46,14,0,114
46,15,0,56
46,16,0,0
46,17,0,1
46,18,0,0
46,19,0,44
46,20,0,0
46,22,4,37
46,22,5,37
46,22,6,37
46,22,7,37
46,23,7,0
46,24,7,1
46,25,0,64
46,32,0,0
46,32,1,0
46,32,2,0
46,32,3,0
46,32,4,0
46,32,5,0
46,32,6,0
46,32,16,0
46,32,17,0
46,64,0,3
46,65,0,11
46,66,0,54
46,67,0,60
46,68,0,51
46,69,0,42
46,70,0,0
46,80,0,1
46,80,1,1
46,80,2,1
46,80,3,1
46,80,4,1
46,80,5,1
46,80,6,1
46,80,7,1
46,80,16,0
46,80,17,0
46,81,7,0
46,82,0,64
46,85,0,1
46,85,1,1
46,85,2,1
46,85,3,1
46,85,4,1
46,85,5,1
46,85,6,1
46,85,7,1
46,85,16,1
46,85,17,1
46,87,0,0
46,88,0,53
46,89,0,0
46,90,0,0
46,97,0,1
46,98,0,50
46,99,0,17
46,100,0,0
46,101,0,87
46,102,0,91
46,103,0,0
46,104,0,0
46,105,0,0
46,106,0,0
46,107,0,0
46,108,0,0
46,109,0,0
47,1,0,64
47,2,0,21
47,3,0,56
47,4,0,0
47,5,0,64
47,6,0,42
47,7,0,53
47,9,0,64
47,10,0,89
47,11,0,53
47,13,0,64
47,14,0,114
47,15,0,56
47,16,0,0
47,17,0,1
47,18,0,0
47,19,0,44
47,20,0,0
47,22,4,37
47,22,5,37
47,22,6,37
47,22,7,37
47,23,7,0
47,24,7,1
47,25,0,64
47,32,0,0
47,32,1,0
47,32,2,0
47,32,3,0
47,32,4,0
47,32,5,0
47,32,6,0
47,32,16,0
47,32,17,0
47,64,0,3
47,65,0,11
47,66,0,54
47,67,0,60
47,68,0,51
47,69,0,42
47,70,0,0
47,80,0,1
47,80,1,1
47,80,2,1
47,80,3,1
47,80,4,1
47,80,5,1
47,80,6,1
47,80,7,1
47,80,16,0
47,80,17,0
47,81,7,0
47,82,0,64
47,85,0,1
47,85,1,1
47,85,2,1
47,85,3,1
47,85,4,1
47,85,5,1
47,85,6,1
47,85,7,1
47,85,16,1
47,85,17,1
47,87,0,0
47,88,0,53
47,89,0,0
47,90,0,0
47,97,0,1
47,98,0,50
47,99,0,17
47,100,0,0
47,101,0,87
47,102,0,91
47,103,0,0
47,104,0,0
47,105,0,0
47,106,0,0
47,107,0,0
47,108,0,0
47,109,0,0
48,1,0,64
48,2,0,21
48,3,0,56
48,4,0,0
48,5,0,64
48,6,0,42
48,7,0,53
48,9,0,64
48,10,0,89
48,11,0,53
48,13,0,64
48,14,0,114
48,15,0,56
48,16,0,0
48,17,0,1
48,18,0,0
48,19,0,44
48,20,0,0
48,22,4,37
48,22,5,37
48,22,6,37
48,22,7,37
48,23,7,0
48,24,7,1
48,25,0,64
48,32,0,0
48,32,1,0
48,32,2,0
48,32,3,0
48,32,4,0
48,32,5,0
48,32,6,0
48,32,16,0
48,32,17,0
48,64,0,3
48,65,0,11
48,66,0,54
48,67,0,60
48,68,0,51
48,69,0,42
48,70,0,0
48,80,0,1
48,80,1,1
48,80,2,1
48,80,3,1
48,80,4,1
48,80,5,1
48,80,6,1
48,80,7,1
48,80,16,0
48,80,17,0
48,81,7,0
48,82,0,64
48,85,0,1
48,85,1,1
48,85,2,1
48,85,3,1
48,85,4,1
48,85,5,1
48,85,6,1
48,85,7,1
48,85,16,1
48,85,17,1
48,87,0,0
48,88,0,53
48,89,0,0
48,90,0,0
48,97,0,1
48,98,0,50
48,99,0,17
48,100,0,0
48,101,0,87
48,102,0,91
48,103,0,0
48,104,0,0
48,105,0,0
48,106,0,0
48,107,0,0
48,108,0,0
48,109,0,0
49,1,0,64
49,2,0,21
49,3,0,56
49,4,0,0
49,5,0,64
49,6,0,42
49,7,0,53
49,9,0,64
49,10,0,89
49,11,0,53
49,13,0,64
49,14,0,114
49,15,0,56
49,16,0,0
49,17,0,1
49,18,0,0
49,19,0,44
49,20,0,0
49,22,4,37
49,22,5,37
49,22,6,37
49,22,7,37
49,23,7,0
49,24,7,1
49,25,0,64
49,32,0,0
49,32,1,0
49,32,2,0
49,32,3,0
49,32,4,0
49,32,5,0
49,32,6,0
49,32,16,0
49,32,17,0
49,64,0,3
49,65,0,11
49,66,0,54
49,67,0,60
49,68,0,51
49,69,0,42
49,70,0,0
49,80,0,1
49,80,1,1
49,80,2,1
49,80,3,1
49,80,4,1
